Project URL,SHA Detected,Module Path,Fully-Qualified Test Name (packageName.ClassName.methodName),Category,Status,PR Link,Notes,repostatus,fixed,flaky,created,Java Version
https://github.com/google/TestParameterInjector,5d67f8cb66481638bcd117227bd0103c32c84491,junit4,com.google.testing.junit.testparameterinjector.TestParameterTest.test[WithValuesProvider],ID,Accepted,https://github.com/google/TestParameterInjector/pull/41,,,a46bb948ef8b74ff1c848ee920463b18310f8fc6,cbcab685f0593ff890dc7f3917f338a8b2baffaa,created,Java 11
https://github.com/graphhopper/graphhopper,b65d9413e2dc29b662a1bb2db146b536471167a9,core,com.graphhopper.search.StringIndexTest.putDuplicate,ID,Accepted,https://github.com/graphhopper/graphhopper/pull/2480,,,c7d9f979157f21f235b12f61d9bf5d508ab87b34,bb2abb9fe2c49e9e6c8ab93b3222ce437e67534a,created,Java 11
https://github.com/graphhopper/graphhopper,b65d9413e2dc29b662a1bb2db146b536471167a9,core,com.graphhopper.search.StringIndexTest.testLoadKeys,ID,Accepted,https://github.com/graphhopper/graphhopper/pull/2480,,,c7d9f979157f21f235b12f61d9bf5d508ab87b34,bb2abb9fe2c49e9e6c8ab93b3222ce437e67534a,created,Java 11
https://github.com/Graylog2/graylog2-server,87d63f677759336987fbb21fd9c688235618e7bb,graylog2-server,org.graylog2.contentpacks.model.entities.references.ValueReferenceTest.serializeBoolean,ID,Accepted,https://github.com/Graylog2/graylog2-server/pull/6908,,,00574b86928e26cb2d36c0b8a92ac64d84f93e9c,e8154d8e1c7b3578aeba1d24dc3d9c3e4ca13b56,created,Java 8
https://github.com/Graylog2/graylog2-server,87d63f677759336987fbb21fd9c688235618e7bb,graylog2-server,org.graylog2.contentpacks.model.entities.references.ValueReferenceTest.serializeEnum,ID,Accepted,https://github.com/Graylog2/graylog2-server/pull/6908,,,00574b86928e26cb2d36c0b8a92ac64d84f93e9c,e8154d8e1c7b3578aeba1d24dc3d9c3e4ca13b56,created,Java 8
https://github.com/Graylog2/graylog2-server,87d63f677759336987fbb21fd9c688235618e7bb,graylog2-server,org.graylog2.contentpacks.model.entities.references.ValueReferenceTest.serializeFloat,ID,Accepted,https://github.com/Graylog2/graylog2-server/pull/6908,,,00574b86928e26cb2d36c0b8a92ac64d84f93e9c,e8154d8e1c7b3578aeba1d24dc3d9c3e4ca13b56,created,Java 8
https://github.com/Graylog2/graylog2-server,87d63f677759336987fbb21fd9c688235618e7bb,graylog2-server,org.graylog2.contentpacks.model.entities.references.ValueReferenceTest.serializeInteger,ID,Accepted,https://github.com/Graylog2/graylog2-server/pull/6908,,,00574b86928e26cb2d36c0b8a92ac64d84f93e9c,e8154d8e1c7b3578aeba1d24dc3d9c3e4ca13b56,created,Java 8
https://github.com/Graylog2/graylog2-server,87d63f677759336987fbb21fd9c688235618e7bb,graylog2-server,org.graylog2.contentpacks.model.entities.references.ValueReferenceTest.serializeParameter,ID,Accepted,https://github.com/Graylog2/graylog2-server/pull/6908,,,00574b86928e26cb2d36c0b8a92ac64d84f93e9c,e8154d8e1c7b3578aeba1d24dc3d9c3e4ca13b56,created,Java 8
https://github.com/Graylog2/graylog2-server,87d63f677759336987fbb21fd9c688235618e7bb,graylog2-server,org.graylog2.contentpacks.model.entities.references.ValueReferenceTest.serializeString,ID,Accepted,https://github.com/Graylog2/graylog2-server/pull/6908,,,00574b86928e26cb2d36c0b8a92ac64d84f93e9c,e8154d8e1c7b3578aeba1d24dc3d9c3e4ca13b56,created,Java 8
https://github.com/Graylog2/graylog2-server,87d63f677759336987fbb21fd9c688235618e7bb,graylog2-server,org.graylog2.migrations.V20161215163900_MoveIndexSetDefaultConfigTest.upgrade,ID,Accepted,https://github.com/Graylog2/graylog2-server/pull/8078,,,44e20876d7d7d62f3b591534e04c05d4e98ab2ec,e8154d8e1c7b3578aeba1d24dc3d9c3e4ca13b56,created,Java 8
https://github.com/Graylog2/graylog2-server,87d63f677759336987fbb21fd9c688235618e7bb,graylog2-server,org.graylog.plugins.views.search.rest.ViewSharingResourceTest.summarizeUsersReturnsListOfUsersIfCurrentUserIsNull,ID,Accepted,https://github.com/Graylog2/graylog2-server/pull/7473,,,46667f72bc29b06ed646041c28477c5b8568a573,e8154d8e1c7b3578aeba1d24dc3d9c3e4ca13b56,created,Java 8
https://github.com/Graylog2/graylog2-server,87d63f677759336987fbb21fd9c688235618e7bb,graylog2-server,org.graylog.plugins.views.search.rest.ViewSharingResourceTest.summarizeUsersReturnsListOfUsersWithoutTheCurrent,ID,Accepted,https://github.com/Graylog2/graylog2-server/pull/7473,,,46667f72bc29b06ed646041c28477c5b8568a573,e8154d8e1c7b3578aeba1d24dc3d9c3e4ca13b56,created,Java 8
https://github.com/Graylog2/graylog2-server,87d63f677759336987fbb21fd9c688235618e7bb,graylog2-server,org.graylog.plugins.views.search.views.ViewRequirementsTest.mergesMultipleResultsFromMultipleChecksWithConflictingKeys,ID,Accepted,https://github.com/Graylog2/graylog2-server/pull/6562,,,278f49933fbd175aa52f98efea4b52a2f21e7a06,e8154d8e1c7b3578aeba1d24dc3d9c3e4ca13b56,created,Java 8
https://github.com/Graylog2/graylog2-server,87d63f677759336987fbb21fd9c688235618e7bb,graylog2-server,org.graylog.plugins.views.search.views.ViewRequirementsTest.mergesResultsFromMultipleChecks,ID,Accepted,https://github.com/Graylog2/graylog2-server/pull/6562,,,278f49933fbd175aa52f98efea4b52a2f21e7a06,e8154d8e1c7b3578aeba1d24dc3d9c3e4ca13b56,created,Java 8
https://github.com/hellokaton/30-seconds-of-java8,1af5d4dee567f00e662cb9b74abc16067312e338,.,snippets.SnippetsTests.group_elements_by_length,ID,Accepted,https://github.com/hellokaton/30-seconds-of-java8/pull/5,,,ccef8c1af143fa929445defa64366dfb1728c37e,3440bbc36cf2b5492ce38522a6759a70d73f9a7b,created,Java 11
https://github.com/HubSpot/jinjava,b428343af85e613805674cd44dad416dfddde09c,.,com.hubspot.jinjava.lib.filter.ListFilterTest.itConvertsSetsToLists,ID,Accepted,https://github.com/HubSpot/jinjava/pull/827,,,9f06136b8d043feb132c508334a6f416d4f8d812,dfcd7622d0e8ea02068d51398f3af7b4ec76667e,created,Java 11
https://github.com/HubSpot/jinjava,b428343af85e613805674cd44dad416dfddde09c,.,com.hubspot.jinjava.lib.filter.ToJsonFilterTest.itWritesObjectAsString,ID,Accepted,https://github.com/HubSpot/jinjava/pull/827,,,9f06136b8d043feb132c508334a6f416d4f8d812,dfcd7622d0e8ea02068d51398f3af7b4ec76667e,created,Java 11
https://github.com/HubSpot/jinjava,b428343af85e613805674cd44dad416dfddde09c,.,com.hubspot.jinjava.lib.filter.ToYamlFilterTest.itWritesObjectAsString,ID,Accepted,https://github.com/HubSpot/jinjava/pull/827,,,9f06136b8d043feb132c508334a6f416d4f8d812,dfcd7622d0e8ea02068d51398f3af7b4ec76667e,created,Java 11
https://github.com/immutables/immutables,b21e6bbfbb9038100532416c81e8270951c3e03a,value-fixture,org.immutables.fixture.jackson.BugsTest.roundtrip353,ID,Accepted,https://github.com/immutables/immutables/pull/1350,,,033039a2d11c1caa306e09def7a81145e4322370,6a75a95e090b768ca4c2c8dcdc8f46ea04b69784,created,Java 11
https://github.com/immutables/immutables,b21e6bbfbb9038100532416c81e8270951c3e03a,value-fixture,org.immutables.fixture.jackson.ObjectMappedTest.anyGetterSetter,ID,Accepted,https://github.com/immutables/immutables/pull/1350,,,033039a2d11c1caa306e09def7a81145e4322370,6a75a95e090b768ca4c2c8dcdc8f46ea04b69784,created,Java 11
https://github.com/immutables/immutables,b21e6bbfbb9038100532416c81e8270951c3e03a,value-fixture,org.immutables.fixture.jackson.ObjectMappedTest.jacksonMetaAnnotated,ID,Accepted,https://github.com/immutables/immutables/pull/1350,,,033039a2d11c1caa306e09def7a81145e4322370,6a75a95e090b768ca4c2c8dcdc8f46ea04b69784,created,Java 11
https://github.com/immutables/immutables,b21e6bbfbb9038100532416c81e8270951c3e03a,value-fixture,org.immutables.fixture.jackson.ObjectMappedTest.keywordNames,ID,Accepted,https://github.com/immutables/immutables/pull/1350,,,033039a2d11c1caa306e09def7a81145e4322370,6a75a95e090b768ca4c2c8dcdc8f46ea04b69784,created,Java 11
https://github.com/immutables/immutables,b21e6bbfbb9038100532416c81e8270951c3e03a,value-fixture,org.immutables.fixture.modifiable.ModifiablesTest.modifiableImmutableCollections,ID,Accepted,https://github.com/immutables/immutables/pull/1350,,,033039a2d11c1caa306e09def7a81145e4322370,6a75a95e090b768ca4c2c8dcdc8f46ea04b69784,created,Java 11
https://github.com/intel/jndn-utils,b4f2fb28e48d8a4bc18410ec6c932c0c229f8884,.,com.intel.jndn.utils.client.impl.DefaultSegmentedClientTest.testGetSegmentsAsync,ID,Accepted,https://github.com/intel/jndn-utils/pull/8,RepoArchived,,d82c97c579ffb025a3fa65f96af4ddae4432011c,7f670b259484c35d51a6c5acce5715b0573faedd,created,Java 11
https://github.com/intel/jndn-utils,b4f2fb28e48d8a4bc18410ec6c932c0c229f8884,.,com.intel.jndn.utils.client.impl.DefaultSegmentedClientTest.verifyThatSegmentsAreRetrievedOnlyOnce,ID,Accepted,https://github.com/intel/jndn-utils/pull/8,RepoArchived,,d82c97c579ffb025a3fa65f96af4ddae4432011c,7f670b259484c35d51a6c5acce5715b0573faedd,created,Java 11
https://github.com/j256/ormlite-core,61ebf9e20fcc1e243de3e40b235445bae4de6dbc,.,com.j256.ormlite.table.DatabaseTableConfigTest.testMultiAfter,ID,Accepted,https://github.com/j256/ormlite-core/pull/304,,,e7490edc5128bb5a839caf27942758746479594f,9ad67ef3d5aebade834b1a2eff4188a5a1cbdc41,created,Java 11
https://github.com/j256/ormlite-core,f75ab557d902b11a7ae320e713c3a7fd5ba1f117,.,com.j256.ormlite.field.FieldTypeTest.testAssignForeign,ID,InspiredAFix,https://github.com/j256/ormlite-core/pull/228,,,4d6a911b31d022bc59e60931fde453f6c3cd5d26,eb8ba329b377f839c5e80f64dd81f45fd330e951,created,Java 11
https://github.com/j256/ormlite-core,f75ab557d902b11a7ae320e713c3a7fd5ba1f117,.,com.j256.ormlite.field.FieldTypeTest.testCanBeNull,ID,Accepted,https://github.com/j256/ormlite-core/pull/228,,,4d6a911b31d022bc59e60931fde453f6c3cd5d26,eb8ba329b377f839c5e80f64dd81f45fd330e951,created,Java 11
https://github.com/j256/ormlite-core,f75ab557d902b11a7ae320e713c3a7fd5ba1f117,.,com.j256.ormlite.field.FieldTypeTest.testFieldForeign,ID,InspiredAFix,https://github.com/j256/ormlite-core/pull/228,,,4d6a911b31d022bc59e60931fde453f6c3cd5d26,eb8ba329b377f839c5e80f64dd81f45fd330e951,created,Java 11
https://github.com/j256/ormlite-core,f75ab557d902b11a7ae320e713c3a7fd5ba1f117,.,com.j256.ormlite.field.FieldTypeTest.testFieldTypeConverter,ID,InspiredAFix,https://github.com/j256/ormlite-core/pull/228,,,4d6a911b31d022bc59e60931fde453f6c3cd5d26,eb8ba329b377f839c5e80f64dd81f45fd330e951,created,Java 11
https://github.com/j256/ormlite-core,f75ab557d902b11a7ae320e713c3a7fd5ba1f117,.,com.j256.ormlite.field.FieldTypeTest.testFieldType,ID,InspiredAFix,https://github.com/j256/ormlite-core/pull/228,,,4d6a911b31d022bc59e60931fde453f6c3cd5d26,eb8ba329b377f839c5e80f64dd81f45fd330e951,created,Java 11
https://github.com/j256/ormlite-core,f75ab557d902b11a7ae320e713c3a7fd5ba1f117,.,com.j256.ormlite.field.FieldTypeTest.testGeneratedIdDefaultValue,ID,InspiredAFix,https://github.com/j256/ormlite-core/pull/228,,,4d6a911b31d022bc59e60931fde453f6c3cd5d26,eb8ba329b377f839c5e80f64dd81f45fd330e951,created,Java 11
https://github.com/j256/ormlite-core,f75ab557d902b11a7ae320e713c3a7fd5ba1f117,.,com.j256.ormlite.field.FieldTypeTest.testSetIdFieldString,ID,InspiredAFix,https://github.com/j256/ormlite-core/pull/228,,,4d6a911b31d022bc59e60931fde453f6c3cd5d26,eb8ba329b377f839c5e80f64dd81f45fd330e951,created,Java 11
https://github.com/j256/ormlite-core,f75ab557d902b11a7ae320e713c3a7fd5ba1f117,.,com.j256.ormlite.field.FieldTypeTest.testSetValueField,ID,InspiredAFix,https://github.com/j256/ormlite-core/pull/228,,,4d6a911b31d022bc59e60931fde453f6c3cd5d26,eb8ba329b377f839c5e80f64dd81f45fd330e951,created,Java 11
https://github.com/j256/ormlite-core,f75ab557d902b11a7ae320e713c3a7fd5ba1f117,.,com.j256.ormlite.field.FieldTypeTest.testThrowIfNullNotPrimitive,ID,InspiredAFix,https://github.com/j256/ormlite-core/pull/228,,,4d6a911b31d022bc59e60931fde453f6c3cd5d26,eb8ba329b377f839c5e80f64dd81f45fd330e951,created,Java 11
https://github.com/j256/ormlite-core,f75ab557d902b11a7ae320e713c3a7fd5ba1f117,.,com.j256.ormlite.support.DatabaseConnectionProxyFactoryTest.testBasic,ID,Accepted,https://github.com/j256/ormlite-core/pull/222,,,0e0fd7013afa284ac458874defaf90504136e938,eb8ba329b377f839c5e80f64dd81f45fd330e951,created,Java 11
https://github.com/j256/ormlite-core,f75ab557d902b11a7ae320e713c3a7fd5ba1f117,.,com.j256.ormlite.support.DatabaseConnectionProxyFactoryTest.testChangeInsertValue,ID,Accepted,https://github.com/j256/ormlite-core/pull/222,,,0e0fd7013afa284ac458874defaf90504136e938,eb8ba329b377f839c5e80f64dd81f45fd330e951,created,Java 11
https://github.com/j256/ormlite-core,f75ab557d902b11a7ae320e713c3a7fd5ba1f117,.,com.j256.ormlite.support.ReflectionDatabaseConnectionProxyFactoryTest.testBasic,ID,Accepted,https://github.com/j256/ormlite-core/pull/223,,,f0ff9a1ed7e70086a4704a365c12149a9eef0d00,eb8ba329b377f839c5e80f64dd81f45fd330e951,created,Java 11
https://github.com/j256/ormlite-core,f75ab557d902b11a7ae320e713c3a7fd5ba1f117,.,com.j256.ormlite.table.TableUtilsTest.testComboIndex,ID,InspiredAFix,https://github.com/j256/ormlite-core/pull/240,https://github.com/j256/ormlite-core/issues/238,,04c05bdd4acc7576ac84d1fe3bb9a8ed6b662410,eb8ba329b377f839c5e80f64dd81f45fd330e951,created,Java 11
https://github.com/javadev/underscore-java,cd437058731dcce7ce0206857610b8c3842384e6,.,com.github.underscore.ArraysTest.replace,ID,Accepted,https://github.com/javadev/underscore-java/pull/304,,,595dc34189b2ec73e8badfa273e5725e71d0a2ee,2987dd38290472010f3d0bf75b5b5b498d72f1bf,created,Java 11
https://github.com/jdereg/json-io,0df114821029ecb9bfbd0e3657f2b515c9a85889,.,com.cedarsoftware.io.CollectionTests.testEnumsInsideOfACollection_whenWritingAsObject_withPrivateMembersIncluded,ID,Accepted,https://github.com/jdereg/json-io/pull/301,,,d0c8b93cb45d0415d5ca8cb6a7e4aafaff7d5969,89c1533f24089cceca87dbe698637f3e12541477,created,Java 11
https://github.com/jdereg/json-io,a6f9b6bbf0bd99cd9fa681d7ffeceb90ea87461e,.,com.cedarsoftware.io.MapsTest.testMap,ID,Accepted,https://github.com/jdereg/json-io/pull/302,,,c2c007c214c52de5eb4be75490d90896d8916466,82208fd7721e5108a27cbc26fae28c48fa295ecc,created,Java 11
https://github.com/jdereg/json-io,f8958ef52bbdc94f8aed7d98c96d2775200ec7e7,.,com.cedarsoftware.util.io.AtomicIntegerTest.testAssignAtomicInteger,ID,Accepted,https://github.com/jdereg/json-io/pull/295,,,9f55e5ba93f9343cd91d0a1c6c2db65b28050e29,c51a5fac0d6ea4423137e7c6267e8a26ea7ac6d6,created,Java 11
https://github.com/jdereg/json-io,f8958ef52bbdc94f8aed7d98c96d2775200ec7e7,.,com.cedarsoftware.util.io.EnumTests.testEnumWithPrivateMembersAsField_withPrivatesOn,ID,Accepted,https://github.com/jdereg/json-io/pull/297,,,9237102adfeccdcfd3694931d551c24957962520,c51a5fac0d6ea4423137e7c6267e8a26ea7ac6d6,created,Java 11
https://github.com/jmeter-maven-plugin/jmeter-maven-plugin,618363c461843ec2849cdc15d53ee85bdbaec3f2,.,com.lazerycode.jmeter.json.TestConfigTest.createConfigFromResourceFile,ID,Accepted,https://github.com/jmeter-maven-plugin/jmeter-maven-plugin/pull/408,,,6636cd7cf376f23ed49a2cdcc91d7b4b9ff66ec5,4508d76d82e74246001d19b4fb79a00577bfc12c,created,Java 11
https://github.com/karatelabs/karate,09bc49eb6fcfc029a09dbdb385137ff71985c89b,karate-core,com.intuit.karate.JsonUtilsTest.testPojoConversion,ID,Accepted,https://github.com/karatelabs/karate/pull/1829,,,dbae11816f3ce1b4f62c6bc150af575f3a947438,2b45168df0d8ade7d609b83acf46a942a560fe1f,created,Java 11
https://github.com/karatelabs/karate,14807dbf8d7c45f709299574222dd498b1fa5e67,karate-core,com.intuit.karate.JsonUtilsTest.testBeanConversion,ID,Accepted,https://github.com/karatelabs/karate/pull/1829,,,dbae11816f3ce1b4f62c6bc150af575f3a947438,7a1c9e248883ac896d1e9c4a635361643588536f,created,Java 11
https://github.com/knowm/XChange,d56e61f2cf1368f917965a8c43f292a2a1b28ebc,xchange-kraken,org.knowm.xchange.kraken.KrakenUtilsTest.testAdaptTradeHistoryByCurrencyPair,ID,Accepted,https://github.com/knowm/XChange/pull/4788,,,f23f951c20855f07a6c28913112c0e7246396240,b7dfec0907ffe86f1d2a65e882ec25d5b5731705,created,Java 11
https://github.com/lets-blade/blade,2f1c463ee37537a31ca64634719cf618496e3500,blade-core,com.hellokaton.blade.BladeTest.testAddStatics,ID,Accepted,https://github.com/lets-blade/blade/pull/455,,,81ba02a5038dc14c4c149f36ea83ce1274731c8d,daceb0e75a5a76e3820948a1d26bd12253745660,created,Java 11
https://github.com/liquibase/liquibase,31a22561423919b3875e0563a7bdcde3b9e457a9,liquibase-core,liquibase.sqlgenerator.core.AddColumnGeneratorDefaultClauseBeforeNotNullTest.testAddMultipleColumnsMySql,ID,Accepted,https://github.com/liquibase/liquibase/pull/926,,,71906e08c9116895329c7e37ea648b4c1de6af77,e110a84f44139fc64bf848c28c4cd4271389755a,created,Java 11
https://github.com/liquibase/liquibase,31a22561423919b3875e0563a7bdcde3b9e457a9,liquibase-core,liquibase.sqlgenerator.core.AddColumnGeneratorTest.testAddMultipleColumnsMySql,ID,Accepted,https://github.com/liquibase/liquibase/pull/926,,,71906e08c9116895329c7e37ea648b4c1de6af77,e110a84f44139fc64bf848c28c4cd4271389755a,created,Java 11
https://github.com/liquibase/liquibase,31a22561423919b3875e0563a7bdcde3b9e457a9,liquibase-core,liquibase.sqlgenerator.core.DropColumnGeneratorTest.testDropMultipleColumnsMySQL,ID,Accepted,https://github.com/liquibase/liquibase/pull/926,,,71906e08c9116895329c7e37ea648b4c1de6af77,e110a84f44139fc64bf848c28c4cd4271389755a,created,Java 11
https://github.com/liquibase/liquibase,31a22561423919b3875e0563a7bdcde3b9e457a9,liquibase-core,liquibase.util.DependencyUtilTest.testIndependentBranchesCase,ID,Accepted,https://github.com/liquibase/liquibase/pull/1005,,,2245ab746e137d6c97ff42ff47ccf0e430a0f59e,e110a84f44139fc64bf848c28c4cd4271389755a,created,Java 11
https://github.com/microsoft/botbuilder-java,c048de28cc11d4250014d042fb57e57a1c6bdba5,libraries/bot-connector,com.microsoft.bot.restclient.AdditionalPropertiesSerializerTests.canSerializeAdditionalProperties,ID,Accepted,https://github.com/microsoft/botbuilder-java/pull/1367,RepoArchived,,6367769151a712e553b0d83a2baab9b81fe7574e,d170c23a021d946521e6f37062bc7abbdf19a20a,created,Java 11
https://github.com/microsoft/botbuilder-java,c048de28cc11d4250014d042fb57e57a1c6bdba5,libraries/bot-connector,com.microsoft.bot.restclient.AdditionalPropertiesSerializerTests.canSerializeAdditionalPropertiesThroughInheritance,ID,Accepted,https://github.com/microsoft/botbuilder-java/pull/1367,RepoArchived,,6367769151a712e553b0d83a2baab9b81fe7574e,d170c23a021d946521e6f37062bc7abbdf19a20a,created,Java 11
https://github.com/microsoft/botbuilder-java,c048de28cc11d4250014d042fb57e57a1c6bdba5,libraries/bot-connector,com.microsoft.bot.restclient.FlatteningSerializerTests.canFlatten,ID,Accepted,https://github.com/microsoft/botbuilder-java/pull/1367,RepoArchived,,6367769151a712e553b0d83a2baab9b81fe7574e,d170c23a021d946521e6f37062bc7abbdf19a20a,created,Java 11
https://github.com/microsoft/botbuilder-java,c048de28cc11d4250014d042fb57e57a1c6bdba5,libraries/bot-connector,com.microsoft.bot.restclient.FlatteningSerializerTests.canSerializeMapKeysWithDotAndSlash,ID,Accepted,https://github.com/microsoft/botbuilder-java/pull/1367,RepoArchived,,6367769151a712e553b0d83a2baab9b81fe7574e,d170c23a021d946521e6f37062bc7abbdf19a20a,created,Java 11
https://github.com/mirromutth/r2dbc-mysql,4b6afab92001d3e47d38278463bc7944f9eacd9b,.,dev.miku.r2dbc.mysql.codec.SetCodecTest.binarySet,ID,Accepted,https://github.com/mirromutth/r2dbc-mysql/pull/216,RepoArchived,,76beeac4fec35b6b1a49f1fcfd0407441d5ec8b2,eb8348c765d66aeffb5258d8400615a47c487634,created,Java 11
https://github.com/mirromutth/r2dbc-mysql,4b6afab92001d3e47d38278463bc7944f9eacd9b,.,dev.miku.r2dbc.mysql.codec.SetCodecTest.stringifySet,ID,Accepted,https://github.com/mirromutth/r2dbc-mysql/pull/216,RepoArchived,,76beeac4fec35b6b1a49f1fcfd0407441d5ec8b2,eb8348c765d66aeffb5258d8400615a47c487634,created,Java 11
