Project URL,SHA Detected,Module Path,Fully-Qualified OD Test(Victim/Brittle) Name(packageName.ClassName.methodName),Fully-Qualified ODR Test(Polluter/State-Setter) Name,Fully-Qualified ODR(Cleaner) Test Name,OD Type,PR Link
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.getWithVarargsQueryParams,polluters/com_github_kevinsawicki_http_HttpRequestTest_getWithVarargsQueryParams.txt,com.github.kevinsawicki.http.HttpRequestTest.nullConnectionFactory,victim,https://github.com/kevinsawicki/http-request/pull/151
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.putWithEscapedVarargsQueryParams,polluters/com_github_kevinsawicki_http_HttpRequestTest_putWithEscapedVarargsQueryParams.txt,,victim,https://github.com/kevinsawicki/http-request/pull/151
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.getUrlEncodedWithUnicode,polluters/com_github_kevinsawicki_http_HttpRequestTest_getUrlEncodedWithUnicode.txt,com.github.kevinsawicki.http.HttpRequestTest.nullConnectionFactory,victim,https://github.com/kevinsawicki/http-request/pull/151
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.deleteWithVarargsQueryParams,polluters/com_github_kevinsawicki_http_HttpRequestTest_deleteWithVarargsQueryParams.txt,com.github.kevinsawicki.http.HttpRequestTest.nullConnectionFactory,victim,https://github.com/kevinsawicki/http-request/pull/151
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.postWithMappedQueryParams,polluters/com_github_kevinsawicki_http_HttpRequestTest_postWithMappedQueryParams.txt,com.github.kevinsawicki.http.HttpRequestTest.nullConnectionFactory,victim,https://github.com/kevinsawicki/http-request/pull/151
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.getWithEscapedVarargsQueryParams,polluters/com_github_kevinsawicki_http_HttpRequestTest_getWithEscapedVarargsQueryParams.txt,com.github.kevinsawicki.http.HttpRequestTest.nullConnectionFactory,victim,https://github.com/kevinsawicki/http-request/pull/151
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.basicProxyAuthentication,polluters/com_github_kevinsawicki_http_HttpRequestTest_basicProxyAuthentication.txt,com.github.kevinsawicki.http.HttpRequestTest.nullConnectionFactory,victim,https://github.com/kevinsawicki/http-request/pull/151
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.deleteWithEscapedMappedQueryParams,polluters/com_github_kevinsawicki_http_HttpRequestTest_deleteWithEscapedMappedQueryParams.txt,com.github.kevinsawicki.http.HttpRequestTest.nullConnectionFactory,victim,https://github.com/kevinsawicki/http-request/pull/151
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.deleteWithMappedQueryParams,polluters/com_github_kevinsawicki_http_HttpRequestTest_deleteWithMappedQueryParams.txt,com.github.kevinsawicki.http.HttpRequestTest.nullConnectionFactory,victim,https://github.com/kevinsawicki/http-request/pull/151
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.postWithEscapedMappedQueryParams,polluters/com_github_kevinsawicki_http_HttpRequestTest_postWithEscapedMappedQueryParams.txt,com.github.kevinsawicki.http.HttpRequestTest.nullConnectionFactory,victim,https://github.com/kevinsawicki/http-request/pull/151
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.putWithMappedQueryParams,polluters/com_github_kevinsawicki_http_HttpRequestTest_putWithMappedQueryParams.txt,com.github.kevinsawicki.http.HttpRequestTest.nullConnectionFactory,victim,https://github.com/kevinsawicki/http-request/pull/151
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.verifierAccepts,polluters/com_github_kevinsawicki_http_HttpRequestTest_verifierAccepts.txt,com.github.kevinsawicki.http.HttpRequestTest.nullConnectionFactory,victim,https://github.com/kevinsawicki/http-request/pull/151
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.deleteWithEscapedVarargsQueryParams,polluters/com_github_kevinsawicki_http_HttpRequestTest_deleteWithEscapedVarargsQueryParams.txt,com.github.kevinsawicki.http.HttpRequestTest.nullConnectionFactory,victim,https://github.com/kevinsawicki/http-request/pull/151
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.postWithVaragsQueryParams,polluters/com_github_kevinsawicki_http_HttpRequestTest_postWithVaragsQueryParams.txt,com.github.kevinsawicki.http.HttpRequestTest.nullConnectionFactory,victim,https://github.com/kevinsawicki/http-request/pull/151
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.singleVerifier,polluters/com_github_kevinsawicki_http_HttpRequestTest_singleVerifier.txt,com.github.kevinsawicki.http.HttpRequestTest.nullConnectionFactory,victim,https://github.com/kevinsawicki/http-request/pull/151
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.getUrlEncodedWithSpace,polluters/com_github_kevinsawicki_http_HttpRequestTest_getUrlEncodedWithSpace.txt,com.github.kevinsawicki.http.HttpRequestTest.nullConnectionFactory,victim,https://github.com/kevinsawicki/http-request/pull/151
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.headWithVaragsQueryParams,polluters/com_github_kevinsawicki_http_HttpRequestTest_headWithVaragsQueryParams.txt,com.github.kevinsawicki.http.HttpRequestTest.nullConnectionFactory,victim,https://github.com/kevinsawicki/http-request/pull/151
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.getUrlEncodedWithPercent,polluters/com_github_kevinsawicki_http_HttpRequestTest_getUrlEncodedWithPercent.txt,com.github.kevinsawicki.http.HttpRequestTest.nullConnectionFactory,victim,https://github.com/kevinsawicki/http-request/pull/151
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.headWithMappedQueryParams,polluters/com_github_kevinsawicki_http_HttpRequestTest_headWithMappedQueryParams.txt,com.github.kevinsawicki.http.HttpRequestTest.nullConnectionFactory,victim,https://github.com/kevinsawicki/http-request/pull/151
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.putWithEscapedMappedQueryParams,polluters/com_github_kevinsawicki_http_HttpRequestTest_putWithEscapedMappedQueryParams.txt,com.github.kevinsawicki.http.HttpRequestTest.nullConnectionFactory,victim,https://github.com/kevinsawicki/http-request/pull/151
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.headWithEscapedVarargsQueryParams,polluters/com_github_kevinsawicki_http_HttpRequestTest_headWithEscapedVarargsQueryParams.txt,com.github.kevinsawicki.http.HttpRequestTest.nullConnectionFactory,victim,https://github.com/kevinsawicki/http-request/pull/151
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.singleSslSocketFactory,polluters/com_github_kevinsawicki_http_HttpRequestTest_singleSslSocketFactory.txt,com.github.kevinsawicki.http.HttpRequestTest.nullConnectionFactory,victim,https://github.com/kevinsawicki/http-request/pull/151
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.getWithMappedQueryParams,polluters/com_github_kevinsawicki_http_HttpRequestTest_getWithMappedQueryParams.txt,com.github.kevinsawicki.http.HttpRequestTest.nullConnectionFactory,victim,https://github.com/kevinsawicki/http-request/pull/151
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.getWithEscapedMappedQueryParams,polluters/com_github_kevinsawicki_http_HttpRequestTest_getWithEscapedMappedQueryParams.txt,com.github.kevinsawicki.http.HttpRequestTest.nullConnectionFactory,victim,https://github.com/kevinsawicki/http-request/pull/151
https://github.com/ktuukkan/marine-api,af0003847db9ba822f67d4f1dceb8de3fe63250a,.,net.sf.marineapi.ais.event.AbstractAISMessageListenerTest.testSequenceListenerWithIncorrectOrder,polluters/net_sf_marineapi_ais_event_AbstractAISMessageListenerTest_testSequenceListenerWithIncorrectOrder.txt,net.sf.marineapi.nmea.parser.SentenceFactoryTest.testCreateParser,victim,https://github.com/ktuukkan/marine-api/pull/109
https://github.com/ktuukkan/marine-api,af0003847db9ba822f67d4f1dceb8de3fe63250a,.,net.sf.marineapi.ais.parser.AISMessageFactoryTest.testCreateWithTwo,polluters/net_sf_marineapi_ais_parser_AISMessageFactoryTest_testCreateWithTwo.txt,net.sf.marineapi.nmea.parser.SentenceFactoryTest.testCreateParser,victim,https://github.com/ktuukkan/marine-api/pull/109
https://github.com/openpojo/openpojo,9badbcc4593e797accfed5e51bec9f2b843f0f67,.,com.openpojo.validation.test.impl.SerializableTesterTest.shouldSkipOverNonSerializableClass,polluters/com_openpojo_validation_test_impl_SerializableTesterTest_shouldSkipOverNonSerializableClass.txt,com.openpojo.log.Log4JLoggerTest.testToString,victim,https://github.com/OpenPojo/openpojo/pull/136
